name,director,rating,category,duration,tag,lables
汉娜姐妹,伍迪·艾伦,8.1,剧情/喜剧/爱情,103,伍迪·艾伦/WoodyAllen/美国/喜剧/1986/爱情/家庭/剧情,1652
原野奇侠,乔治·史蒂文斯,7.6,剧情/西部,118,美国/西部片/西部/1953/美国电影/乔治·史蒂文斯/1950s/经典,2475
世界末日,迈克尔·贝,7.8,科幻/灾难,151,科幻/灾难/美国/BruceWillis/世界末日/美国电影/1998/经典,186
喜剧之王,马丁·斯科塞斯,8.2,剧情/喜剧/犯罪,109,美国/喜剧/黑色幽默/1982/犯罪/剧情/Martin.Scorsese/Robert_DeNiro,1467
两个英国女孩与欧陆,弗朗索瓦·特吕弗,7.7,剧情/爱情,108,法国/特吕弗/新浪潮/法国电影/Fran?oisTruffaut/爱情/Fran?ois_Truffaut/1970s,1822
永久记录,无,7.5,剧情/爱情/音乐,91,KeanuReeves/青春/美国/音乐/美国电影/基努·里维斯/电影/record,1115
将军号,巴斯特·基顿/克莱德·布鲁克曼,9.0,剧情/喜剧/动作/战争/冒险,67,默片/喜剧/美国/黑白/1926/战争/经典/巴斯特基顿,2298
时光倒流七十年,吉诺特·兹瓦克,7.8,剧情/爱情/奇幻,103,爱情/美国/时光倒流七十年/经典/美国电影/愛情/科幻/1980,258
细细的红线,泰伦斯·马力克,7.8,剧情/战争,170,战争/二战/美国/人性/美国电影/1998/西恩·潘/剧情,1737
杰罗尼莫-印第安之鹰,无,7.5,剧情/历史/西部,115,西部片/美国/历史/美国电影/史诗/战争/反思/1993,116
嫌疑犯,艾文·温克勒,7.2,剧情/惊悚,105,美国/罗伯特·德尼罗/RobertDeNiro/剧情/美国电影/法律/1991/政治,1249
歌剧红伶,让-雅克·贝奈克斯,7.2,剧情/动作/爱情/悬疑/惊悚/音乐,117,法国/法国电影/Jean-Jacques_Beineix/1981/1980s/JeanJacquesBeineix/剧情/尚贾克贝内,1236
推销员之死,拉斯洛·拜奈代克,8.3,剧情,115,美国/美国电影/剧情/1951/salesman/1950s/电影/改编,1149
孩子与狗,L·Q·琼斯,7.6,剧情/喜剧/科幻/惊悚,91,科幻/美国/反乌托邦/废土/荒诞/电影/美国电影/1975,1803
玩尽末世纪,无,7.2,剧情/喜剧/动作/惊悚/犯罪,83,美国/情色/cult/GreggAraki/美国电影/1995/Cult/法国,511
哈洛与慕德,哈尔·阿什贝,8.2,剧情/喜剧,91,美国/爱情/Cult/美国电影/喜剧/1970s/1971/电影,2171
神秘约会,无,7.2,剧情/喜剧/爱情,104,美国/女性/喜剧/madonna/美国电影/1980s/爱情/1985,1394
神探飞机头,汤姆·沙迪亚克,7.3,喜剧/动作/悬疑/惊悚,86,喜剧/JimCarrey/美国/金·凯瑞/搞笑/美国电影/1994/神探飞机头,333
大街上的商店,杨·卡达尔/艾尔玛·克洛斯,8.4,剧情/战争,128,捷克/捷克电影/奥斯卡最佳外语片/二战/战争/人性/1965/1960s,881
十万火急,罗伯·科恩,7.2,动作/冒险/灾难,114,灾难/美国/史泰龙/动作/1996/美国电影/十万火急/SylvesterStallone,1594
与姑妈同游,乔治·库克,7.6,剧情/喜剧/冒险,109,MaggieSmith/美国/1972/冒险/美国电影/喜剧/小说改编/GeorgeCukor,2327
费城故事,乔治·库克,7.5,喜剧/爱情,112,美国/爱情/凯瑟琳·赫本/喜剧/黑白/经典/美国电影/加里·格兰特,2346
危情十日,罗伯·莱纳,8.4,剧情/惊悚/犯罪,107,惊悚/斯蒂芬·金/美国/悬疑/恐怖/美国电影/1990/犯罪,2359
盖茨堡之役,罗纳德·F·麦克斯维尔,8.4,剧情/历史/战争,261,南北战争/美国/战争/历史/史诗/美国电影/历史战争片/1993,489
与我同行,莱奥·麦卡雷,7.5,剧情/喜剧/音乐/歌舞,126,美国/奥斯卡最佳影片/音乐/1944/奥斯卡/美国电影/剧情/1940s,1161
冲突,西德尼·吕美特,7.7,剧情/传记/犯罪,130,阿尔·帕西诺/美国/AlPacino/犯罪/1973/SidneyLumet/美国电影/剧情,1337
夏日痴魂,约瑟夫·L·曼凯维奇,7.8,剧情/悬疑/惊悚,114,美国/伊丽莎白·泰勒/悬疑/美国电影/凯瑟琳·赫本/ElizabethTaylor/1950s/1959,834
咫尺天涯,维姆·文德斯,8.1,剧情/爱情/奇幻,144,德国/维姆·文德斯/德国电影/WimWenders/1993/文德斯/Wim_Wenders/剧情,804
餐馆,巴瑞·莱文森,7.7,剧情/喜剧,110,美国/喜剧/美国电影/Barry_Levinson/1980s/剧情/BarryLevinson/1982,1774
快餐车,洪金宝,7.6,喜剧/动作,108,成龙/动作/香港/喜剧/洪金宝/香港电影/元彪/1984,2228
街区男孩,约翰·辛格顿,8.1,剧情,112,美国/犯罪/黑人/青春/1991/美国电影/种族/hiphop,1467
与爱何干,无,8.5,剧情/音乐/传记,118,传记/美国/蒂娜-特娜/美国电影/励志/音乐/1993/摇滚,2389
纽约，纽约,马丁·斯科塞斯,7.7,剧情/爱情/音乐/歌舞,155,美国/MartinScorsese/马丁·斯科塞斯/音乐/罗伯特·德尼罗/美国电影/RobertDeNiro/马丁·西科塞斯,1988
万世魔星,特瑞·琼斯,8.0,喜剧,94,英国/喜剧/荒诞/1979/英国电影/搞笑/MontyPython/经典,1383
汉密尔顿夫人,亚历山大·柯达,8.1,剧情/爱情/历史/战争,128,费雯·丽/爱情/英国/VivienLeigh/传记/经典/费雯丽/LaurenceOlivier,1405
冰海沉船,罗伊·沃德·贝克,8.3,剧情/历史/灾难,123,英国/灾难/1958/英国电影/经典/冰海沉船/CC/电影,2202
烽火赤焰万里情,沃伦·比蒂,8.0,剧情/爱情/传记/历史,194,美国/传记/历史/美国电影/爱情/1981/社会主义/杰克·尼科尔森,2318
无线电时代,伍迪·艾伦,8.2,喜剧/音乐,88,伍迪·艾伦/美国/WoodyAllen/喜剧/1987/美国电影/1980s/伍迪艾伦,1922
势不两立,李·塔玛霍瑞,7.9,剧情/动作/惊悚/冒险,117,人性/安东尼·霍普金斯/美国/生存/剧情/惊悚/美国电影/AnthonyHopkins,2220
约翰?多伊,弗兰克·卡普拉,7.5,剧情/喜剧/爱情,122,美国/弗兰克·卡普拉/FrankCapra/美国电影/GaryCooper/爱情/1940s/1941,1161
斗气老顽童2,霍华德·达奇,7.3,喜剧/爱情,101,喜剧/美国/美国电影/1995/爱情/JackLemmon/WalterMatthau/Comedy,540
家宴,托马斯·温特伯格,8.3,剧情,105,丹麦/Dogme95/丹麦电影/家庭/剧情/1998/ThomasVinterberg/瑞典,1981
伴我同行,罗伯·莱纳,8.9,剧情/儿童/冒险,89,成长/美国/青春/童年/友情/1986/剧情/经典,1147
大失踪,科斯塔-加夫拉斯,7.7,剧情/悬疑/惊悚/历史,122,美国/政治/金棕榈/1982/美国电影/Costa-Gavras/CC/悬疑,880
魔笛,英格玛·伯格曼,8.0,剧情/喜剧/爱情/歌舞,136,英格玛·伯格曼/瑞典/歌剧/IngmarBergman/音乐/伯格曼/Ingmar_Bergman/瑞典电影,1212
红颜祸水,马歇尔·赫斯科维兹,7.5,剧情/爱情/传记,111,爱情/美国/女性/美国电影/情色/红颜祸水/剧情/电影,3
婚礼,罗伯特·奥特曼,7.9,剧情/喜剧,125,美国/RobertAltman/美国电影/1978/罗伯特·奥特曼/罗伯特·奥尔特曼/1970s/喜剧,2441
特殊任务,哈尔·阿什贝,7.4,剧情/喜剧,103,美国/喜剧/JackNicholson/1973/美国电影/1970s/杰克.尼克尔森/HalAshby,2356
金屋梦痕,梅尔文·弗兰克,8.0,喜剧,106,喜剧/英国/爱情/1973/美国/美国电影/Glenda_Jackson/1970s,1064
西部执法者,克林特·伊斯特伍德,7.8,剧情/动作/惊悚/西部/冒险,135,西部/西部片/美国/克林特·伊斯特伍德/ClintEastwood/1976/美国电影/克林特伊斯特伍德,2447
三面夏娃,农纳利·约翰逊,7.6,剧情/悬疑,91,心理/多重人格/美国/心理学电影/美国电影/心理学/1950s/早期对多重人格的探讨,1333
新不了情,尔冬升,8.3,剧情/爱情,98,香港/爱情/经典/文艺/1993/温情/剧情/感人,718
女朋友,米开朗基罗·安东尼奥尼,7.6,剧情/爱情,104,意大利/安东尼奥尼/米开朗基罗·安东尼奥尼/意大利电影/MichelangeloAntonioni/1950s/Michelangelo_Antonioni/1955,2450
船长二世,查尔斯·赖斯纳/巴斯特·基顿,8.4,剧情/喜剧/动作/爱情/家庭,70,美国/默片/喜剧/1928/黑白/动作/爱情/剧情,2069
痴男怨女,弗朗索瓦·特吕弗,7.6,剧情/喜剧/爱情,120,法国/特吕弗/法国电影/爱情/新浪潮/弗朗索瓦·特吕弗/FrancoisTruffaut/1970s,1394
大地,西德尼·富兰克林,8.4,剧情/爱情,138,赛珍珠/美国/中国/美国电影/大地/1937/1930s/人性,811
光荣之路,斯坦利·库布里克,9.0,剧情/战争,88,战争/库布里克/美国/斯坦利·库布里克/StanleyKubrick/经典/1957/美国电影,105
孔雀夫人,威廉·惠勒,7.4,剧情/爱情,101,美国/爱情/美国电影/WilliamWyler/1936/威廉·惠勒/1930s/威廉·怀勒,2175
小鸡快跑,彼得·洛伊德/尼克·帕克,7.5,喜剧/动画/家庭,84,动画/美国/喜剧/英国/2000/粘土动画/梦工厂/搞笑,1752
射月,艾伦·帕克,8.1,剧情,124,艾伦·帕克/AlanParker/美国/美国电影/人性/1982/亲情/剧情,173
婚姻生活,英格玛·伯格曼,9.0,剧情/爱情,169,英格玛·伯格曼/瑞典/婚姻/爱情/伯格曼/瑞典电影/1973/1970s,1456
七美人,里娜·韦特缪勒,7.7,剧情/历史/战争/犯罪,116,意大利/意大利电影/战争/喜剧/二战/Lina_Wertmüller/1970s/爱情,2214
香蕉,伍迪·艾伦,7.7,喜剧,82,伍迪·艾伦/WoodyAllen/美国/喜剧/1971/黑色幽默/伍迪艾伦/美国电影,1778
开罗紫玫瑰,伍迪·艾伦,8.7,喜剧/爱情/奇幻,82,伍迪·艾伦/美国/WoodyAllen/爱情/伍迪艾伦/1985/美国电影/奇幻,338
天伦之旅,朱塞佩·托纳多雷,8.7,剧情/家庭,118,意大利/亲情/托纳多雷/意大利电影/天伦之旅/GiuseppeTornatore/1990/剧情,1691
伸张正义,诺曼·杰威森,8.2,剧情/惊悚/犯罪,119,阿尔·帕西诺/美国/法律/AlPacino/美国电影/剧情/犯罪/1979,1283
女继承人,威廉·惠勒,7.9,剧情/爱情,115,美国/爱情/1949/1940s/美国电影/WilliamWyler/威廉·惠勒/威廉·怀勒,2377
时间密码,迈克·菲吉斯,7.2,剧情,97,美国/美国电影/长镜头/剧情/迈克·菲吉斯/2000/MikeFiggis/Mike_Figgis,1394
战地钟声,山姆·伍德,7.4,剧情/爱情/历史/战争/冒险,170,美国/战争/英格丽·褒曼/名著改编/美国电影/IngridBergman/经典/1940s,1593
香笺泪,威廉·惠勒,7.6,剧情/悬疑/犯罪/黑色电影,95,美国/黑色电影/威廉·惠勒/1940s/BetteDavis/犯罪/1940/WilliamWyler,1249
战争终了,阿伦·雷乃,7.5,剧情/战争,121,法国/阿伦·雷乃/阿伦·雷奈/Alain_Resnais/AlainResnais/法国电影/1960s/1966,2182
陌上伊人,乔瑟琳·穆尔豪斯,7.7,剧情,105,ColinFirth/美国/MichellePfeiffer/女性/美国电影/1997/JessicaLange/剧情,1721
受难记,让-吕克·戈达尔,7.3,剧情/喜剧,88,法国/戈达尔/新浪潮/法国电影/让-吕克·戈达尔/1980s/Jean-Luc_Godard/JeanLucGodard,3
苏姗娜的故事,埃里克·侯麦,7.4,剧情/爱情,54,法国/侯麦/六个道德故事/EricRohmer/法国电影/新浪潮/1963/Eric_Rohmer,1593
曼哈顿谋杀疑案,伍迪·艾伦,8.1,喜剧/悬疑,104,WoodyAllen/美国/伍迪·艾伦/悬疑/喜剧/1993/伍迪艾伦/美国电影,1054
遮蔽的天空,贝纳尔多·贝托鲁奇,7.8,剧情/冒险,138,意大利/贝托鲁奇/贝纳多·贝托鲁奇/意大利电影/爱情/非洲/BernardoBertolucci/英国,2472
圣女之歌,亨利·金,7.4,剧情/传记,156,美国/宗教/美国电影/1943/天主教/基督教/黑白/奥斯卡影后,1173
纳什维尔,罗伯特·奥特曼,8.1,剧情/音乐,159,美国/罗伯特·奥尔特曼/罗伯特·奥特曼/1975/美国电影/政治/RobertAltman/音乐,2381
贵客光临,赫伯特·罗斯,7.3,喜剧/犯罪,97,喜剧/美国电影/1990/美国/SteveMartin/comedy/JoanCusack/电影,1851
一见钟情,迪亚娜·库里,7.5,剧情/传记/战争,110,法国/法国电影/女性/les/IsabelleHuppert/1980s/剧情/Isabelle_Huppert,649
名扬四海,艾伦·帕克,8.0,剧情/音乐,134,歌舞/美国/青春/励志/美国电影/艾伦·帕克/艺术/1980,1412
肮脏的哈里,唐·希格尔,7.6,动作/惊悚/犯罪,102,美国/犯罪/克林特·伊斯特伍德/ClintEastwood/动作/1971/警匪/美国电影,789
热泪伤痕,泰勒·海克福德,8.6,剧情/悬疑/惊悚,132,悬疑/斯蒂芬·金/美国/女性/剧情/惊悚/伦理/美国电影,1597
郎心似铁,乔治·史蒂文斯,7.8,剧情/爱情,122,美国/伊丽莎白·泰勒/爱情/美国电影/经典/ElizabethTaylor/Montgomery_Clift/名著改编,902
我不是天使,韦斯利·鲁格尔斯,7.2,喜剧/爱情/歌舞,87,美国/MaeWest/梅·韦斯特/美国电影/爱情/CaryGrant/歌舞/黑白,1687
欢乐的精灵,大卫·里恩,7.2,剧情/喜剧/爱情/奇幻,96,英国/大卫·里恩/CC/DavidLean/喜剧/1940s/David_Lean/英国电影,57
来自边缘的明信片,迈克·尼科尔斯,7.4,剧情/喜剧,101,MerylStreep/美国/1990/美国电影/亲情/女性/剧情/MikeNichols,2250
爱情和篮球,吉娜·普林斯-拜斯伍德,7.3,剧情/爱情/运动,124,篮球/美国/爱情/basketball/运动/美国电影/体育/体育运动（体力，智力）,1638
星星星,罗伯特·怀斯,8.2,歌舞/传记,176,JulieAndrews/音乐剧/歌舞/美国/罗伯特·怀斯/1968/Robert_Wise/RobertWise,305
逃亡之路,罗杰·唐纳森,7.2,剧情/动作/爱情/惊悚/犯罪/冒险,115,美国/犯罪/动作/爱情/金贝辛格/美国电影/1994/公路电影,2190
变蝇人,大卫·柯南伯格,7.3,科幻/恐怖,96,科幻/恐怖/美国/惊悚/美国电影/1986/cult/DavidCronenberg,1671
国王迷,约翰·休斯顿,7.7,动作/冒险,129,英国/冒险/美国/约翰·休斯顿/SeanConnery/1975/美国电影/JohnHuston,1667
苏菲的抉择,艾伦·J·帕库拉,8.3,剧情/爱情,150,梅丽尔·斯特里普/美国/二战/人性/爱情/战争/MerylStreep/美国电影,2320
茶花女,无,8.9,剧情/音乐,109,歌剧/意大利/威尔第/名著改编/爱情/音乐/意大利电影/多明戈,255
摇滚万万岁,罗伯·莱纳,7.6,喜剧/音乐,82,美国/摇滚/音乐/喜剧/纪录片/1984/伪纪录片/美国电影,2451
小倩,陈伟文,8.2,喜剧/动作/爱情/动画/奇幻,84,动画/徐克/香港/爱情/香港电影/小倩/动画片/1997,1547
玻璃玫瑰,沃尔克·施隆多夫,7.4,剧情,117,德国/JulieDelpy/法国/施隆多夫/公路/德国电影/VolkerSchl?ndorff/1991,410
我爱你，我爱你,阿伦·雷乃,7.7,剧情/科幻,91,法国/科幻/阿伦·雷乃/阿伦·雷奈/法国电影/AlainResnais/1960s/1968,2471
冬狮,安东尼·哈维,8.1,剧情/历史,134,英国/历史/凯瑟琳·赫本/安东尼·霍普金斯/1968/KatharineHepburn/英国电影/AnthonyHopkins,1596
蚀,米开朗基罗·安东尼奥尼,8.4,剧情/爱情,126,意大利/爱情/1962/法国/黑白/现代爱情三部曲/文艺/剧情,930
野良犬,黑泽明,8.3,剧情/惊悚/犯罪,122,黑泽明/日本/三船敏郎/日本电影/1949/黑白/犯罪/黑澤明,2491
魔幻迷宫,吉姆·亨森,7.2,歌舞/家庭/奇幻/冒险,101,奇幻/DavidBowie/魔幻/美国/JenniferConnelly/童话/1986/英国,1013
龙争虎斗,罗伯特·高洛斯,8.2,动作/犯罪,102,李小龙/动作/香港/功夫/香港电影/1973/美国/功夫片,2286
惊情四百年,弗朗西斯·福特·科波拉,7.8,爱情/恐怖,128,吸血鬼/爱情/美国/惊悚/经典/魔幻/恐怖/电影,1206
惊魂记2,理查德·富兰克林,7.7,悬疑/惊悚/恐怖,113,惊悚/悬疑/美国/恐怖/心理/惊魂记2/1983/美国电影,948
新上海滩,潘文杰,7.6,动作/惊悚/犯罪,96,张国荣/刘德华/香港/香港电影/黑帮/新上海滩/1996/剧情,1223
辣手神探,吴宇森,7.9,剧情/动作/惊悚/犯罪,128,吴宇森/周润发/梁朝伟/香港/动作/香港电影/警匪/1992,1379
宾虚,威廉·惠勒,8.6,剧情/动作/历史/战争/冒险,212,史诗/美国/宗教/经典/历史/奥斯卡/美国电影/1959,758
德意志零年,罗伯托·罗西里尼,8.3,剧情/战争,78,意大利/罗西里尼/新现实主义/意大利电影/罗伯托·罗西里尼/德国/1940s/RobertoRossellini,1
愤怒的公牛,马丁·斯科塞斯,8.4,剧情/传记/运动,129,美国/经典/传记/暴力/剧情/拳击/黑白/动作,1724
处女泉,英格玛·伯格曼,8.4,剧情/犯罪,89,英格玛·伯格曼/瑞典/宗教/伯格曼/IngmarBergman/瑞典电影/1960/黑白,1944
海阔天空,理查德·唐纳,8.5,剧情,114,美国/儿童/美国电影/剧情/经典/TomHanks/汤姆·汉克斯/梦想号飞天车,930
丑闻,黑泽明,7.3,剧情,104,黑泽明/日本/三船敏郎/日本电影/李香兰/1950/志村乔/1950s,2025
不结婚的女人,保罗·马祖斯基,7.8,剧情/喜剧/爱情,124,美国/爱情/美国电影/女性/不结婚的女人/1978/奥斯卡/1970s,902
当男人爱上女人,路易斯·曼多基,7.7,剧情/爱情,126,爱情/美国/经典/家庭/1994/婚姻/剧情/温情,902
礼帽,马克·桑德里奇,8.1,喜剧/爱情/歌舞,101,美国/歌舞/歌舞片/爱情/1930s/FredAstaire/美国电影/喜剧,1383
女大不中留,大卫·里恩,7.9,剧情/喜剧/爱情,107,英国/大卫·里恩/喜剧/英国电影/DavidLean/1954/CC/David_Lean,1021
007之黑日危机,迈克尔·艾普特,7.4,动作/惊悚/冒险,128,007/动作/苏菲·玛索/美国/间谍/英国/1999/美国电影,1510
人生七部曲,特瑞·琼斯/特瑞·吉列姆,8.3,喜剧/歌舞,107,英国/喜剧/荒诞/英国电影/1983/TerryGilliam/Monty_Python/电影,2313
踩虎尾的男人,黑泽明,7.4,剧情/惊悚/冒险,59,黑泽明/日本/日本电影/武士/黑澤明/黑白/1945/1940s,554
桃色血案,奥托·普雷明格,8.2,剧情/悬疑/犯罪,160,美国/悬疑/黑白/法律/JamesStewart/美国电影/1959/1950s,953
十二怒汉,西德尼·吕美特,9.4,剧情,96,经典/人性/美国/黑白/剧情/法律/1957/推理,2014
柏林谍影,马丁·里特,8.4,剧情/惊悚,112,间谍/英国/冷战/英国电影/1965/MartinRitt/剧情/1960s,1451
亚利桑那之梦,埃米尔·库斯图里卡,8.0,剧情/喜剧/爱情/奇幻,142,美国/1993/奇幻/法国/爱情/约翰尼德普/剧情/喜剧,627
布利特,彼得·叶茨,7.7,动作/悬疑/犯罪,114,美国/动作/犯罪/警匪/SteveMcQueen/美国电影/1960s/1968,2238
电话惊魂,安纳托尔·李维克,7.4,剧情/惊悚/黑色电影,89,美国/黑色电影/1940s/惊悚/1948/黑白/美国电影/芭芭拉·斯坦威克,2208
象人,大卫·林奇,8.1,剧情/传记/历史,124,大卫·林奇/美国/DavidLynch/剧情/1980/美国电影/象人/人性,1337
真心英雄,杜琪峰,7.7,剧情/动作/犯罪,97,杜琪峰/银河映像/香港/刘青云/香港电影/黎明/黑帮/动作,1468
蓬门碧玉红颜泪,西德尼·波拉克,7.3,剧情/爱情,110,美国/RobertRedford/美国电影/NatalieWood/西德尼·波拉克/剧情/1960s/爱情,1786
奎马达政变,吉洛·彭泰科沃,7.9,剧情/动作,132,意大利/马龙·白兰度/政治/意大利电影/1969/吉洛·彭特克沃/剧情/MarlonBrando,1878
安妮,约翰·休斯顿,7.4,歌舞/家庭,126,美国/歌舞/儿童/音乐剧/美国电影/安妮/音乐/musical,499
左拉传,威廉·迪亚特尔,7.8,剧情/传记,116,传记/美国/左拉/奥斯卡/黑白/奥斯卡最佳影片/美国电影/1937,2214
逃亡者,西德尼·吕美特,7.2,剧情/爱情,119,美国/Sidney_Lumet/CC/美国电影/马龙·白兰度/SidneyLumet/西德尼·吕美特/MarlonBrando,2342
雾都孤儿,卡罗尔·里德,8.1,剧情/歌舞/家庭/犯罪,153,英国/名著改编/英国电影/歌舞/奥斯卡最佳影片/音乐剧/1968/奥斯卡,1894
无冕霸王,马克·罗布森,7.4,剧情/惊悚/运动/黑色电影,109,美国/黑色电影/亨弗莱.鲍嘉/美国电影/HumphreyBogart/黑色/1950s/黑白,1184
佐罗的面具,马丁·坎贝尔,7.5,动作/爱情/西部/冒险,136,动作/美国/佐罗/美国电影/爱情/安东尼奥·班德拉斯/AntonioBanderas/AnthonyHopkins,1438
双重赔偿,比利·怀德,8.5,惊悚/犯罪/黑色电影,107,美国/比利·怀尔德/悬疑/黑色电影/犯罪/BillyWilder/黑白/1944,508
折翼母亲,肯·洛奇,7.2,剧情,101,英国/肯·洛奇/KenLoach/英国电影/1994/Ken_Loach/肯·罗奇/人性,1803
第七封印,英格玛·伯格曼,8.4,剧情/奇幻,96,英格玛·伯格曼/宗教/瑞典/经典/IngmarBergman/1957/伯格曼/欧洲,2153
变脸,吴天明,8.8,剧情,101,吴天明/中国电影/中国/朱旭/人性/剧情/文艺/大陆,1958
